PLANT_CODE,UTILITY_NAME,PLANT_NAME,STATE,COUNTY,STATE_COUNTY,LAT,LONG,STATUS,TECHNOLOGY,TOTAL_MW,OP2010,OP2011,OP2012,OP2013,OP2014,OP2015,OP2016,OP2017
59167,"PsomasFMG Lancaster Solar Crest, LLC",Lancaster Solar 1,CA,Los Angeles,CA_Los Angeles,34.71500000000,-118.09500000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,Y,Y,Y,Y
59169,"PsomasFMG Lancaster Solar Crest, LLC",Lancaster Solar 2,CA,Los Angeles,CA_Los Angeles,34.71060000000,-118.16610000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,Y,Y,Y,Y
59180,Marion Solar LLC,Marion Solar LNG,IN,Marion,IN_Marion,39.91310000000,-86.23810000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,Y,Y,Y
59182,SunEdison LLC,Hesperia,CA,San Bernardino,CA_San Bernardino,34.43500000000,-117.37810000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,Y,Y,Y,Y
59248,"Camden Solar Center, LLC",CCMUA,NJ,Camden,NJ_Camden,39.92310000000,-75.12750000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,Y,Y,Y,Y,Y
59265,Merced Solar LLC,Merced Solar LLC,CA,Merced,CA_Merced,37.26780000000,-120.48440000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,Y,Y,Y,Y
59267,Mission Solar LLC,Mission Solar LLC,CA,Merced,CA_Merced,37.26780000000,-120.48250000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,Y,Y,Y,Y
59268,Hollister Solar LLC,Hollister Solar LLC,CA,San Benito,CA_San Benito,36.86250000000,-121.42890000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,Y,Y,Y,Y
59269,"Sustainable Power Group, LLC",Victor Mesa Linda B2,CA,San Bernardino,CA_San Bernardino,34.51280000000,-117.38720000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,Y,Y,Y,Y
59270,"Sustainable Power Group, LLC",Victor Mesa Linda C2,CA,San Bernardino,CA_San Bernardino,34.51140000000,-117.38720000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,Y,Y,Y,Y
59271,"Sustainable Power Group, LLC",Victor Mesa Linda D2,CA,San Bernardino,CA_San Bernardino,34.50940000000,-117.38720000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,Y,Y,Y,Y
59272,"Sustainable Power Group, LLC",Victor Mesa Linda E2,CA,San Bernardino,CA_San Bernardino,34.50810000000,-117.38720000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,Y,Y,Y,Y
59297,"Sunlight General Solar Fund II, LLC",Carrier Clinic,NJ,Somerset,NJ_Somerset,40.47000000000,-74.68500000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,Y,Y,Y,Y,Y
59323,"WGL Energy Systems, Inc",Sacramento (SMUD),CA,Sacramento,CA_Sacramento,38.58720000000,-121.45780000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,Y,Y,Y,Y
59359,SunEdison LLC,SCE-Snowline-Duncan Road (North),CA,San Bernardino,CA_San Bernardino,34.47390000000,-117.56280000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,Y,Y,Y,Y
59377,"FLS Solar 80, LLC",Town of Cary,NC,Duplin,NC_Duplin,34.82390000000,-77.96970000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,Y,Y,Y,Y,Y
59394,CD US Solar MT 2 LLC,Grafton Solar,MA,Worcester,MA_Worcester,42.19920000000,-71.67920000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,Y,Y,Y,Y,Y
59410,"CD US Solar PO 3, LLC","Rudy Solar, LLC",CA,San Bernardino,CA_San Bernardino,34.76640000000,-117.32360000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,Y,Y,Y,Y
59411,"CD US Solar PO 3, LLC","Mitchell Solar, LLC",CA,San Bernardino,CA_San Bernardino,34.76500000000,-117.32360000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,Y,Y,Y,Y
59421,SunEdison LLC,SCE-Snowline-White Road (South),CA,San Bernardino,CA_San Bernardino,34.41310000000,-117.47080000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,Y,Y,Y,Y
59422,SunEdison LLC,SCE-Snowline-White Road (North),CA,San Bernardino,CA_San Bernardino,34.41750000000,-117.46970000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,Y,Y,Y,Y
59423,SunEdison LLC,SCE-Snowline-White Rd (Central),CA,San Bernardino,CA_San Bernardino,34.41530000000,-117.47000000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,Y,Y,Y,Y
59462,Denver Int'l Airport IV Solar,Denver Intl Airport IV Solar,CO,Denver,CO_Denver,39.90060000000,-104.66940000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,Y,Y,Y,Y
59465,"DESRI V Mass Solar Holdco, LLC",Sullivan Solar,MA,Bristol,MA_Bristol,41.65500000000,-70.95640000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,Y,Y,Y,Y
59536,CF SBC Master Tenant One LLC,Coronus Adelanto West 1,CA,San Bernardino,CA_San Bernardino,34.54810000000,-117.46440000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,Y,Y,Y
59537,CF SBC Master Tenant One LLC,Coronus Adelanto West 2,CA,San Bernardino,CA_San Bernardino,34.54810000000,-117.46440000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,Y,Y,Y
59539,"Kona Solar, LLC",Park Meridian #1,CA,Riverside,CA_Riverside,33.89610000000,-117.28360000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,Y,Y,Y
59541,"Kona Solar, LLC",Terra Francesco,CA,San Bernardino,CA_San Bernardino,34.03970000000,-117.60670000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,Y,Y,Y
59545,Laurel Capital Partners,Springfield Solar LLC,OH,Clark,OH_Clark,39.89390000000,-83.80560000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,Y,Y,Y,Y
59624,Citizens Enterprises Corporation,Twiss Street Solar,MA,Hampden,MA_Hampden,42.14830000000,-72.74810000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,Y,Y,Y
59682,"NextSun Energy, LLC",Main Street Solar Project,VT,Rutland,VT_Rutland,43.62640000000,-72.97560000000,SB,Solar Photovoltaic,1.50000000000,N,N,N,N,Y,Y,Y,Y
59687,"Sun Harvest Solar, LLC",Sun Harvest Solar NDP1,CA,Merced,CA_Merced,37.05760000000,-120.65360000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,Y,Y,Y
59742,Clean Energy Collective LLC,Sunnyside Ranch Community Solar Array,CO,Garfield,CO_Garfield,39.41500000000,-107.15720000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,Y,Y,Y
59743,"SunE SEM 1, LLC",Chimes West Friendship (Nixon Farms),MD,Howard,MD_Howard,39.29670000000,-76.95740000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,Y,Y,Y,Y
59766,Kearsarge Solar LLC,Barre II Solar Project,MA,Worcester,MA_Worcester,42.36200000000,-72.10900000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,Y,Y,Y,Y
59768,Kearsarge Solar LLC,Concord Solar Farm,MA,Middlesex,MA_Middlesex,42.44400000000,-71.33500000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,Y,Y,Y,Y
59807,Greenbacker Renewable Energy Corporation,Airport 1 Solar (DIA),CO,Denver,CO_Denver,39.89940000000,-104.67530000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,Y,Y,Y,Y
59942,"WGL Energy Systems, Inc",Morgan Lancaster 1,CA,Los Angeles,CA_Los Angeles,34.66080000000,-118.08360000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,Y,Y,Y
59978,"Enerparc CA2, LLC","Enerparc CA2, LLC",CA,Glenn,CA_Glenn,39.69900000000,-122.17560000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,N,Y,Y
59980,Scatter Solar - Mashpee Landfill,Mashpee Landfill Solar,MA,Barnstable,MA_Barnstable,41.63000000000,-70.47790000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,Y,Y,Y,Y
60046,Ecos Energy LLC,Portage Solar,IN,Porter,IN_Porter,41.56110000000,-87.15550000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,Y,Y,Y
60047,Ecos Energy LLC,Middlebury Solar,IN,Elkhart,IN_Elkhart,41.69720000000,-85.68750000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,Y,Y,Y
60050,Innovative Solar 10,Innovative Solar 10,NC,Haywood,NC_Haywood,35.47360000000,-82.89030000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,Y,Y,Y
60114,Tesla Inc.,Oneida County- DPW,NY,Oneida,NY_Oneida,43.15080000000,-75.37130000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,N,N,Y
60142,"Lemoore PV1, LLC",Lemoore 1,CA,Kings,CA_Kings,36.25790000000,-119.79810000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,N,Y,Y
60229,Tesla Inc.,Orange County Solar Farm (NY),NY,Orange,NY_Orange,41.40490000000,-74.35950000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,N,N,Y
60277,ZGlobal Inc,Castor Solar,CA,Kern,CA_Kern,35.21100000000,-119.38730000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,N,Y,Y
60371,Tampa Electric Co,Legoland Solar,FL,Polk,FL_Polk,27.98620000000,-81.69020000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,N,Y,Y
60465,Tesla Inc.,Chesapeake College,MD,Queen Annes,MD_Queen Annes,38.95340000000,-76.08320000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,N,Y,Y
60496,"Altus Power America Management, LLC",MEBA,MD,Talbot,MD_Talbot,38.77290000000,-76.13890000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,Y,Y,Y
60605,Tesla Inc.,CMEEC - Rogers Rd Solar,CT,New London,CT_New London,41.53830000000,-72.12250000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,N,N,Y
60640,"NRG Solar Mule, LLC","NRG Solar Mule, LLC",ME,Kennebec,ME_Kennebec,44.55770000000,-69.67140000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,N,N,Y
60685,"Constellation Solar Arizona 2, LLC",Canyon Del Oro High School Solar,AZ,Pima,AZ_Pima,32.37400000000,-110.97400000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,N,Y,Y
60720,"Clean Focus Renewables, Inc.",Weld 1 Community Solar Array,CO,Weld,CO_Weld,40.23210000000,-104.79190000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,N,N,Y
60723,"Clean Focus Renewables, Inc.",Conejos 1 Community Solar Array,CO,Conejos,CO_Conejos,37.19590000000,-105.98240000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,N,N,Y
60725,"Clean Focus Renewables, Inc.",Xcel Adams 2 Community Solar Array,CO,Adams,CO_Adams,39.78490000000,-104.58340000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,N,N,Y
60733,Marina Energy LLC,Brickyard Solar,NJ,Monmouth,NJ_Monmouth,40.18940000000,-74.15450000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,N,Y,Y
60759,Marina Energy LLC,Freeze Solar,NJ,Middlesex,NJ_Middlesex,40.37630000000,-74.52780000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,N,Y,Y
60769,Marina Energy LLC,Lower Cape May HS,NJ,Cape May,NJ_Cape May,38.97670000000,-74.90650000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,N,Y,Y
60895,SoCore Energy LLC,Whistling Winds DPC Solar,WI,Juneau,WI_Juneau,43.97210000000,-90.07190000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,N,N,Y
61162,RB Manufacturing LLC,RB Manufacturing LLC Belle Mead NJ,NJ,Somerset,NJ_Somerset,40.48360000000,-74.65010000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,N,Y,Y
61198,Merck - Upper Gwynedd Solar Array,Merck - Upper Gwynedd Solar Array,PA,Montgomery,PA_Montgomery,40.21540000000,-75.28310000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,N,Y,Y
61205,SoCore Energy LLC,Bandera Electric Coop PV,TX,Real,TX_Real,29.68100000000,-99.76220000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,N,N,Y
61271,The Biltmore Company,Biltmore Solar Fields,NC,Buncombe,NC_Buncombe,35.56120000000,-82.58840000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,N,Y,Y
61397,"Constellation Solar Georgia 2, LLC",Georgia Power at Jakin GA PV,GA,Early,GA_Early,31.13800000000,-85.03100000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,N,N,Y
61415,Town of West Boylston - (MA),West Boylston Community Shared Solar,MA,Worcester,MA_Worcester,42.33140000000,-71.77110000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,N,Y,Y
61421,ZGlobal Inc,Madera 1 PV,CA,Madera,CA_Madera,37.05650000000,-120.16700000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,N,N,Y
61425,"Poudre Valley REA, Inc",Coyote Ridge Community Solar,CO,Larimer,CO_Larimer,40.50100000000,-105.13140000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,N,N,Y
61491,First Citizens Bank,First Citizens Bank,NC,Wake,NC_Wake,35.72850000000,-78.63920000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,N,N,Y
61597,Citizens Enterprises Corporation,Norton Landfill Solar,MA,Bristol,MA_Bristol,41.95960000000,-71.15050000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,N,N,Y
61612,"WED Kingstown Solar I, LLC","WED Kingstown Solar I, LLC - West",RI,Washington,RI_Washington,41.49180000000,-71.62460000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,N,N,Y
61621,"SunE Wasco SP Owner, LLC",CDCR (CA) - Wasco State Prison,CA,Kern,CA_Kern,35.60050000000,-119.40370000000,OP,Solar Photovoltaic,1.50000000000,N,N,N,N,N,N,N,Y
57733,"Constellation Solar New Jersey, LLC",Benjamin Moore & Co. Solar,NJ,Morris,NJ_Morris,40.82560000000,-74.71470000000,OP,Solar Photovoltaic,1.40000000000,N,Y,Y,Y,Y,Y,Y,Y
57799,SunEdison LLC,"ISH Solar Central, LLC",NJ,Monmouth,NJ_Monmouth,40.26750000000,-74.27860000000,OP,Solar Photovoltaic,1.40000000000,N,Y,Y,Y,Y,Y,Y,Y
57805,Nautilus Solar WPU LLC,William Paterson University,NJ,Passaic,NJ_Passaic,40.95210000000,-74.19550000000,OP,Solar Photovoltaic,1.40000000000,N,Y,Y,Y,Y,Y,Y,Y
57864,Marina Energy LLC,Stockton Athletic Center,NJ,Atlantic,NJ_Atlantic,39.48840000000,-74.53530000000,OP,Solar Photovoltaic,1.40000000000,N,Y,Y,Y,Y,Y,Y,Y
58013,IKEA Property Inc,IKEA Round Rock 027,TX,Williamson,TX_Williamson,30.55700000000,-97.69030000000,OP,Solar Photovoltaic,1.40000000000,N,Y,Y,Y,Y,Y,Y,Y
59361,SunRay Power LLC,Browne Solar LLC,MA,Hampden,MA_Hampden,42.20080000000,-72.32220000000,OP,Solar Photovoltaic,1.40000000000,N,N,N,N,Y,Y,Y,Y
59362,SunRay Power LLC,Indian Hill Solar LLC,MA,Hampden,MA_Hampden,42.20080000000,-72.32220000000,OP,Solar Photovoltaic,1.40000000000,N,N,N,N,Y,Y,Y,Y
59363,SunRay Power LLC,State Street Solar LLC,MA,Hampden,MA_Hampden,42.20080000000,-72.32220000000,OP,Solar Photovoltaic,1.40000000000,N,N,N,N,Y,Y,Y,Y
59789,Tesla Inc.,Millbrook School,NY,Dutchess,NY_Dutchess,41.84580000000,-73.61950000000,OP,Solar Photovoltaic,1.40000000000,N,N,N,N,N,Y,Y,Y
59948,Bakersfield 111 LLC,Bakersfield 111,CA,Kern,CA_Kern,35.31760000000,-118.98990000000,OP,Solar Photovoltaic,1.40000000000,N,N,N,N,N,Y,Y,Y
60112,Tesla Inc.,Oregon Convention Center,OR,Multnomah,OR_Multnomah,45.52850000000,-122.66320000000,OP,Solar Photovoltaic,1.40000000000,N,N,N,N,N,N,Y,Y
60227,Tesla Inc.,BJ's Wholesale Club Inc Dist Center,NJ,Burlington,NJ_Burlington,40.09850000000,-74.82590000000,OP,Solar Photovoltaic,1.40000000000,N,N,N,N,N,N,Y,Y
60644,Soltage LLC,"West Brookfield Solar, LLC",MA,Worcester,MA_Worcester,42.22280000000,-72.12950000000,OP,Solar Photovoltaic,1.40000000000,N,N,N,N,N,N,Y,Y
60708,Constellation New Energy Inc.,Havre de Grace II - E at Perryman,MD,Harford,MD_Harford,39.43600000000,-76.22000000000,OP,Solar Photovoltaic,1.40000000000,N,N,N,N,N,N,Y,Y
60802,Marina Energy LLC,ACCC Mays Landing,NJ,Atlantic,NJ_Atlantic,39.46060000000,-74.68090000000,OP,Solar Photovoltaic,1.40000000000,N,N,N,N,N,N,Y,Y
60820,Tesla Inc.,Montgomery County Correctional Facility,MD,Montgomery,MD_Montgomery,39.23790000000,-77.29320000000,OP,Solar Photovoltaic,1.40000000000,N,N,N,N,N,N,N,Y
61160,MILL SOLAR 1 LLC,MILL SOLAR 1,NC,Iredell,NC_Iredell,35.57500000000,-80.82100000000,OP,Solar Photovoltaic,1.40000000000,N,N,N,N,N,N,Y,Y
61441,"IGS ORIX Solar I, LLC",Denver Braswell PV,GA,Colquitt,GA_Colquitt,31.30000000000,-83.80000000000,OP,Solar Photovoltaic,1.40000000000,N,N,N,N,N,N,N,Y
61465,"IGS ORIX Solar I, LLC",IGS Solar I - BWI2,MD,Baltimore,MD_Baltimore,39.26700000000,-76.54800000000,OP,Solar Photovoltaic,1.40000000000,N,N,N,N,N,N,N,Y
57310,Konoike Pacific,1420 Coil Av #C,CA,Los Angeles,CA_Los Angeles,33.79430000000,-118.24140000000,OP,Solar Photovoltaic,1.30000000000,N,Y,Y,Y,Y,Y,Y,Y
57363,510 REPP One LLC,510 REPP One,NC,Northampton,NC_Northampton,36.49720000000,-77.60580000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,N,Y,Y,Y,Y
57768,Ecogy Pennsylvania Systems LLC,Longwood Gardens,PA,Chester,PA_Chester,39.86670000000,-75.66780000000,OP,Solar Photovoltaic,1.30000000000,N,Y,Y,Y,Y,Y,Y,Y
57772,"WGL Energy Systems, Inc",Perdue Bridgeville Photovoltaic,DE,Sussex,DE_Sussex,38.75770000000,-75.60200000000,OP,Solar Photovoltaic,1.30000000000,N,Y,Y,Y,Y,Y,Y,Y
57797,Golden Springs Development Company LLC,Golden Springs Building D,CA,Los Angeles,CA_Los Angeles,33.91190000000,-118.05220000000,OP,Solar Photovoltaic,1.30000000000,N,Y,Y,Y,Y,Y,Y,Y
57868,Marina Energy LLC,L'Oreal Piscataway,NJ,Middlesex,NJ_Middlesex,40.55430000000,-74.46800000000,OP,Solar Photovoltaic,1.30000000000,N,Y,Y,Y,Y,Y,Y,Y
58006,Wasatch View Solar LLC,Salt Palace Solar Gen Plant,UT,Salt Lake,UT_Salt Lake,40.76720000000,-111.89500000000,OP,Solar Photovoltaic,1.30000000000,N,Y,Y,Y,Y,Y,Y,Y
58049,Jordache Enterprises,Jordache Enterprises Solar,NJ,Middlesex,NJ_Middlesex,40.55570000000,-74.40840000000,OP,Solar Photovoltaic,1.30000000000,N,N,Y,Y,Y,Y,Y,Y
58170,San Bernardino Comm College Dist,Crafton Hills College Solar Farm,CA,San Bernardino,CA_San Bernardino,34.04310000000,-117.09890000000,OP,Solar Photovoltaic,1.30000000000,N,N,Y,Y,Y,Y,Y,Y
58240,"WGL Energy Systems, Inc",Kit Carson,NM,Taos,NM_Taos,36.96670000000,-105.43810000000,OP,Solar Photovoltaic,1.30000000000,N,N,Y,Y,Y,Y,Y,Y
58293,Main Street Power,Paradise Valley H.S. PV,AZ,Maricopa,AZ_Maricopa,33.64160000000,-111.99970000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,Y,Y,Y,Y,Y
58689,"SSA Solar of NM, LLC",Blue Sky One,NM,Taos,NM_Taos,36.90780000000,-105.98530000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,Y,Y,Y,Y,Y
58798,"Sustainable Power Group, LLC","AC Criminal Courts Complex SPE2, LLC",NJ,Atlantic,NJ_Atlantic,39.43750000000,-74.69060000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,Y,Y,Y,Y,Y
58822,Marina Energy LLC,Millville City Sewer Auth WTP,NJ,Cumberland,NJ_Cumberland,39.37640000000,-75.03310000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,Y,Y,Y,Y,Y
58839,Solar Sudbury One LF LLC,Sudbury Landfill,MA,Middlesex,MA_Middlesex,42.36390000000,-71.38500000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,Y,Y,Y,Y,Y
58919,Solarenewal LLC,2127 Harris Solar Project,CA,Butte,CA_Butte,39.29170000000,-121.66970000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,N,Y,Y,Y,Y
59130,"Ahana Renewables, LLC",CSD 2 - Heritage High,CA,Contra Costa,CA_Contra Costa,37.92190000000,-121.75560000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,Y,Y,Y,Y,Y
59131,"Ahana Renewables, LLC",Dartmouth Landfill,MA,Bristol,MA_Bristol,41.58110000000,-70.99810000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,Y,Y,Y,Y,Y
59136,"Ahana Renewables, LLC",Methuen Landfill,MA,Essex,MA_Essex,42.74470000000,-71.17500000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,Y,Y,Y,Y,Y
59275,"Sustainable Power Group, LLC",Sterlington Greenworks LLC,NY,Suffolk,NY_Suffolk,41.06750000000,-72.44030000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,N,N,Y,Y,Y
59277,NJR Clean Energy Ventures Corporation,Medford WWTP,NJ,Burlington,NJ_Burlington,39.92220000000,-74.80670000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,Y,Y,Y,Y,Y
59364,SunRay Power LLC,Plainfield One Solar LLC,NJ,Somerset,NJ_Somerset,40.60500000000,-74.43940000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,Y,Y,Y,Y,Y
59405,Diamond Valley Solar LLC,Diamond Valley Solar Project,CA,Riverside,CA_Riverside,33.71310000000,-117.07250000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,N,N,Y,Y,Y
59544,Laurel Capital Partners,Parlin Solar LLC,NJ,Middlesex,NJ_Middlesex,40.45670000000,-74.32890000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,N,Y,Y,Y,Y
59546,Laurel Capital Partners,Beaver Solar LLC,PA,Beaver,PA_Beaver,40.69140000000,-80.32390000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,N,Y,Y,Y,Y
59752,"TerraForm Solar XVII, LLC",BlueWave Capital - Grafton (SREC II),MA,Worcester,MA_Worcester,42.22550000000,-71.66270000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,N,N,Y,Y,Y
59798,Los Angeles Department of Water & Power,Colon PV,CA,Los Angeles,CA_Los Angeles,33.79270000000,-118.25240000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,N,N,Y,Y,Y
59873,Lowell Solar Landfill LLC,Lowell Solar Landfill,MA,Middlesex,MA_Middlesex,42.62650000000,-71.35790000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,N,Y,Y,Y,Y
59922,JPMorgan Chase Bank,South Campus Solar,DE,New Castle,DE_New Castle,39.78150000000,-75.54840000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,N,Y,Y,Y,Y
60151,Golden Springs Development Company LLC,Building F,CA,Los Angeles,CA_Los Angeles,33.91440000000,-118.05020000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,N,N,N,Y,Y
60473,Clean Energy Collective LLC,Westport MA 1,MA,Bristol,MA_Bristol,41.62110000000,-71.05700000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,N,N,N,Y,Y
60495,"Altus Power America Management, LLC",Little Bay,RI,Providence,RI_Providence,41.79920000000,-71.43600000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,N,N,Y,Y,Y
60542,158th Fighter Wing,158th Fighter Wing Solar Farm,VT,Chittenden,VT_Chittenden,44.47770000000,-73.15340000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,N,N,N,Y,Y
60754,"Altus Power America Management, LLC",DDR Shoppers World,MA,Middlesex,MA_Middlesex,42.30070000000,-71.39620000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,N,N,N,N,Y
60771,Marina Energy LLC,Timber Creek HS,NJ,Camden,NJ_Camden,39.76020000000,-75.01480000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,N,N,N,Y,Y
60804,"Gemini Technologies Services, Inc.","Gemini Technologies Services, Inc. Solar",NJ,Morris,NJ_Morris,40.84840000000,-74.46760000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,N,N,N,Y,Y
60821,Tesla Inc.,Weber State University - Davis Campus PV,UT,Davis,UT_Davis,41.09900000000,-111.98220000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,N,N,N,N,Y
60919,Oak Leaf Solar V LLC,Shakopee Met Council WTP,MN,Scott,MN_Scott,44.79660000000,-93.43700000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,N,N,N,Y,Y
60954,SoCore Energy LLC,VEC Magee Hill Solar,VT,Chittenden,VT_Chittenden,44.36820000000,-73.06080000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,N,N,N,N,Y
60955,SoCore Energy LLC,Strawberry Point DPC Solar,IA,Clayton,IA_Clayton,42.67860000000,-91.54520000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,N,N,N,N,Y
61104,Tesla Inc.,Pima Community College,AZ,Pima,AZ_Pima,32.14610000000,-110.99060000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,N,N,N,N,Y
61439,Public Service Co of Colorado,Panasonic Carport Solar,CO,Adams,CO_Adams,39.80870000000,-104.78150000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,N,N,N,N,Y
61630,Nautilus Solar Solutions,William G Mennen Sports Solar,NJ,Morris,NJ_Morris,40.81490000000,-74.47590000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,N,N,N,N,Y
61636,NRG DG Webster LLC,NRG DG Webster LLC,MA,Worcester,MA_Worcester,42.41390000000,-71.51360000000,OP,Solar Photovoltaic,1.30000000000,N,N,N,N,N,N,N,Y
57321,Mayberry Solar LLC,Mayberry Solar LLC,NC,Surry,NC_Surry,36.47670000000,-80.60110000000,OP,Solar Photovoltaic,1.20000000000,N,Y,Y,Y,Y,Y,Y,Y
57330,Kent County Levy Court Dept of Pub Work,Kent County Wastewater Treatment Solar,DE,Kent,DE_Kent,38.99310000000,-75.43750000000,OP,Solar Photovoltaic,1.20000000000,N,Y,Y,Y,Y,Y,Y,Y
57773,SSA Solar of CA 2 LLC,Palo Verde College,CA,Riverside,CA_Riverside,33.66170000000,-114.65170000000,OP,Solar Photovoltaic,1.20000000000,N,Y,Y,Y,Y,Y,Y,Y
